"日期","收入预估~iPad"
"2022-01-23","177542"
"2022-01-22","176587"
"2022-01-21","177455"
"2022-01-20","176322"
"2022-01-19","176535"
"2022-01-18","186549"
"2022-01-17","186224"
"2022-01-16","186449"
"2022-01-15","187030"
"2022-01-14","177363"
"2022-01-13","177811"
"2022-01-12","177640"
"2022-01-11","177818"
"2022-01-10","177586"
"2022-01-09","177397"
"2022-01-08","176697"
"2022-01-07","176596"
"2022-01-06","177528"
"2022-01-05","177209"
"2022-01-04","186516"
"2022-01-03","187191"
"2022-01-02","186107"
"2022-01-01","177497"
"2021-12-31","176370"
"2021-12-30","187585"
"2021-12-29","177636"
"2021-12-28","177654"
"2021-12-27","176238"
"2021-12-26","176202"
"2021-12-25","176287"
"2021-12-24","176664"
"2021-12-23","176863"
"2021-12-22","177844"
"2021-12-21","176870"
"2021-12-20","187531"
"2021-12-19","176560"
"2021-12-18","176574"
"2021-12-17","177359"
"2021-12-16","176524"
"2021-12-15","176783"
"2021-12-14","176707"
"2021-12-13","177710"
"2021-12-12","177808"
"2021-12-11","177842"
"2021-12-10","185868"
"2021-12-09","187315"
"2021-12-08","177106"
"2021-12-07","177400"
"2021-12-06","177373"
"2021-12-05","177410"
"2021-12-04","177862"
"2021-12-03","177838"
"2021-12-02","176341"
"2021-12-01","177392"
"2021-11-30","177376"
"2021-11-29","176974"
"2021-11-28","176600"
"2021-11-27","177484"
"2021-11-26","177047"
"2021-11-25","177853"
"2021-11-24","177371"
"2021-11-23","177432"
"2021-11-22","177110"
"2021-11-21","176446"
"2021-11-20","177709"
"2021-11-19","176910"
"2021-11-18","177832"
"2021-11-17","177915"
"2021-11-16","176608"
"2021-11-15","186227"
"2021-11-14","187513"
"2021-11-13","177409"
"2021-11-12","176416"
"2021-11-11","176543"
"2021-11-10","176797"
"2021-11-09","177465"
"2021-11-08","176602"
"2021-11-07","177249"
"2021-11-06","177377"
"2021-11-05","177766"
"2021-11-04","176935"
"2021-11-03","79336"
"2021-11-02","83789"
"2021-11-01","176600"
"2021-10-31","177559"
"2021-10-30","177884"
"2021-10-29","177147"
"2021-10-28","177238"
"2021-10-27","185642"
"2021-10-26","187169"
"2021-10-25","185852"
"2021-10-24","187893"
"2021-10-23","188023"
"2021-10-22","177310"
"2021-10-21","177191"
"2021-10-20","176291"
"2021-10-19","177371"
"2021-10-18","187093"
"2021-10-17","187524"
"2021-10-16","176637"
"2021-10-15","176674"
"2021-10-14","79090"
"2021-10-13","79299"
"2021-10-12","177913"
"2021-10-11","176642"
"2021-10-10","177771"
"2021-10-09","176536"
"2021-10-08","176968"
"2021-10-07","176759"
"2021-10-06","81172"
"2021-10-05","83742"
"2021-10-04","177924"
"2021-10-03","176358"
"2021-10-02","177171"
"2021-10-01","177900"
"2021-09-30","177372"
"2021-09-29","177839"
"2021-09-28","177774"
"2021-09-27","176904"
"2021-09-26","176765"
"2021-09-25","176460"
"2021-09-24","176308"
"2021-09-23","83669"
"2021-09-22","79174"
"2021-09-21","177837"
"2021-09-20","176208"
"2021-09-19","177456"
"2021-09-18","176346"
"2021-09-17","176684"
"2021-09-16","177662"
"2021-09-15","176877"
"2021-09-14","176194"
"2021-09-13","176582"
"2021-09-12","176398"
"2021-09-11","176200"
"2021-09-10","177736"
"2021-09-09","177171"
"2021-09-08","176761"
"2021-09-07","177098"
"2021-09-06","177587"
"2021-09-05","176579"
"2021-09-04","177416"
"2021-09-03","176814"
"2021-09-02","177556"
"2021-09-01","177295"
"2021-08-31","177042"
"2021-08-30","177759"
"2021-08-29","176665"
"2021-08-28","176219"
"2021-08-27","187051"
"2021-08-26","187555"
"2021-08-25","187050"
"2021-08-24","185706"
"2021-08-23","187419"
"2021-08-22","177327"
"2021-08-21","177752"
"2021-08-20","187218"
"2021-08-19","186408"
"2021-08-18","185886"
"2021-08-17","186238"
"2021-08-16","186751"
"2021-08-15","186929"
"2021-08-14","186536"
"2021-08-13","176589"
"2021-08-12","176515"
"2021-08-11","176592"
"2021-08-10","176621"
"2021-08-09","177313"
"2021-08-08","177590"
"2021-08-07","177771"
"2021-08-06","187366"
"2021-08-05","177406"
"2021-08-04","176821"
"2021-08-03","177030"
"2021-08-02","187202"
"2021-08-01","186065"
"2021-07-31","186188"
"2021-07-30","187018"
"2021-07-29","186804"
"2021-07-28","186899"
"2021-07-27","187424"
"2021-07-26","187000"
"2021-07-25","185877"
"2021-07-24","176848"
"2021-07-23","177013"
"2021-07-22","176570"
"2021-07-21","176213"
"2021-07-20","176674"
"2021-07-19","186635"
"2021-07-18","186416"
"2021-07-17","185801"
"2021-07-16","176493"
"2021-07-15","176809"
"2021-07-14","187268"
"2021-07-13","186543"
"2021-07-12","186026"
"2021-07-11","177323"
"2021-07-10","176371"
"2021-07-09","176267"
"2021-07-08","187290"
"2021-07-07","186343"
"2021-07-06","187461"
"2021-07-05","187587"
"2021-07-04","186536"
"2021-07-03","177124"
"2021-07-02","176762"
"2021-07-01","177095"
"2021-06-30","176968"
"2021-06-29","177164"
"2021-06-28","176853"
"2021-06-27","176738"
"2021-06-26","177412"
"2021-06-25","177810"
"2021-06-24","177335"
"2021-06-23","187019"
"2021-06-22","186301"
"2021-06-21","177153"
"2021-06-20","177499"
"2021-06-19","177413"
"2021-06-18","176671"
"2021-06-17","177390"
"2021-06-16","176676"
"2021-06-15","177385"
"2021-06-14","177464"
"2021-06-13","177296"
"2021-06-12","176738"
"2021-06-11","176590"
"2021-06-10","177694"
"2021-06-09","176451"
"2021-06-08","177833"
"2021-06-07","176289"
"2021-06-06","187337"
"2021-06-05","176351"
"2021-06-04","79110"
"2021-06-03","79070"
"2021-06-02","177033"
"2021-06-01","176916"
"2021-05-31","177881"
"2021-05-30","176904"
"2021-05-29","176581"
"2021-05-28","176287"
"2021-05-27","176534"
"2021-05-26","176329"
"2021-05-25","187117"
"2021-05-24","176317"
"2021-05-23","177780"
"2021-05-22","176683"
"2021-05-21","177159"
"2021-05-20","186847"
"2021-05-19","177267"
"2021-05-18","176455"
"2021-05-17","187235"
"2021-05-16","187670"
"2021-05-15","185719"
"2021-05-14","186544"
"2021-05-13","186552"
"2021-05-12","177483"
"2021-05-11","176543"
"2021-05-10","177874"
"2021-05-09","177640"
"2021-05-08","187659"
"2021-05-07","187169"
"2021-05-06","186068"
"2021-05-05","188068"
"2021-05-04","187214"
"2021-05-03","186473"
"2021-05-02","176255"
"2021-05-01","177355"
"2021-04-30","177724"
"2021-04-29","176424"
"2021-04-28","177755"
"2021-04-27","187363"
"2021-04-26","186678"
"2021-04-25","185472"
"2021-04-24","187866"
"2021-04-23","177732"
"2021-04-22","176948"
"2021-04-21","176331"
"2021-04-20","187124"
"2021-04-19","187026"
"2021-04-18","185743"
"2021-04-17","188106"
"2021-04-16","186806"
"2021-04-15","187743"
"2021-04-14","185478"
"2021-04-13","186542"
"2021-04-12","186526"
"2021-04-11","188012"
"2021-04-10","186673"
"2021-04-09","176214"
"2021-04-08","177180"
"2021-04-07","177240"
"2021-04-06","185993"
"2021-04-05","186501"
"2021-04-04","187680"
"2021-04-03","185577"
"2021-04-02","187978"
"2021-04-01","187409"
"2021-03-31","187187"
"2021-03-30","186640"
"2021-03-29","187838"
"2021-03-28","187920"
"2021-03-27","177436"
"2021-03-26","177043"
"2021-03-25","176684"
"2021-03-24","187382"
"2021-03-23","187071"
"2021-03-22","187151"
"2021-03-21","187077"
"2021-03-20","176599"
"2021-03-19","176760"
"2021-03-18","177043"
"2021-03-17","176411"
"2021-03-16","176581"
"2021-03-15","186823"
"2021-03-14","187231"
"2021-03-13","186911"
"2021-03-12","187677"
"2021-03-11","188193"
"2021-03-10","177497"
"2021-03-09","187471"
"2021-03-08","185637"
"2021-03-07","188570"
"2021-03-06","186457"
"2021-03-05","176298"
"2021-03-04","177330"
"2021-03-03","177025"
"2021-03-02","177740"
"2021-03-01","187910"
"2021-02-28","176213"
"2021-02-27","177849"
"2021-02-26","177891"
"2021-02-25","176431"
"2021-02-24","177233"
"2021-02-23","187016"
"2021-02-22","188262"
"2021-02-21","187239"
"2021-02-20","187313"
"2021-02-19","186341"
"2021-02-18","187884"
"2021-02-17","187305"
"2021-02-16","186100"
"2021-02-15","185861"
"2021-02-14","188471"
"2021-02-13","188159"
"2021-02-12","177461"
"2021-02-11","188252"
"2021-02-10","186535"
"2021-02-09","187109"
"2021-02-08","176803"
"2021-02-07","176588"
"2021-02-06","177573"
"2021-02-05","177088"
"2021-02-04","177483"
"2021-02-03","176571"
"2021-02-02","186567"
"2021-02-01","186436"
"2021-01-31","176769"
"2021-01-30","176751"
"2021-01-29","185864"
"2021-01-28","187670"
"2021-01-27","186917"
"2021-01-26","186290"
"2021-01-25","186024"
"2021-01-24","187171"
"2021-01-23","186717"
"2021-01-22","186439"
"2021-01-21","186266"
"2021-01-20","185973"
"2021-01-19","186299"
"2021-01-18","177226"
"2021-01-17","186344"
"2021-01-16","187176"
"2021-01-15","177517"
"2021-01-14","83766"
"2021-01-13","176785"
"2021-01-12","177440"
"2021-01-11","188329"
"2021-01-10","186995"
"2021-01-09","186506"
"2021-01-08","187575"
"2021-01-07","187094"
"2021-01-06","186826"
"2021-01-05","186623"
"2021-01-04","187930"
"2021-01-03","186475"
"2021-01-02","187688"
"2021-01-01","177564"
"2020-12-31","121086"
"2020-12-30","120447"
"2020-12-29","120081"
"2020-12-28","120617"
"2020-12-27","120697"
"2020-12-26","120275"
"2020-12-25","119685"
"2020-12-24","116952"
"2020-12-23","92361"
"2020-12-22","117053"
"2020-12-21","117284"
"2020-12-20","120272"
"2020-12-19","120997"
"2020-12-18","120930"
"2020-12-17","120744"
"2020-12-16","121096"
"2020-12-15","120341"
"2020-12-14","121127"
"2020-12-13","120841"
"2020-12-12","120151"
"2020-12-11","120464"
"2020-12-10","120767"
"2020-12-09","119956"
"2020-12-08","120416"
"2020-12-07","116873"
"2020-12-06","117253"
"2020-12-05","100440"
"2020-12-04","116850"
"2020-12-03","115981"
"2020-12-02","117002"
"2020-12-01","117127"
"2020-11-30","120002"
"2020-11-29","120976"
"2020-11-28","120020"
"2020-11-27","120869"
"2020-11-26","120300"
"2020-11-25","120563"
"2020-11-24","117823"
"2020-11-23","116880"
"2020-11-22","121144"
"2020-11-21","120238"
"2020-11-20","120230"
"2020-11-19","116725"
"2020-11-18","117561"
"2020-11-17","116824"
"2020-11-16","117492"
"2020-11-15","120232"
"2020-11-14","121122"
"2020-11-13","120438"
"2020-11-12","120502"
"2020-11-11","114663"
"2020-11-10","86614"
"2020-11-09","116876"
"2020-11-08","117389"
"2020-11-07","114328"
"2020-11-06","116642"
"2020-11-05","117479"
"2020-11-04","114349"
"2020-11-03","113629"
"2020-11-02","94703"
"2020-11-01","98194"
"2020-10-31","117602"
"2020-10-30","117834"
"2020-10-29","116147"
"2020-10-28","97730"
"2020-10-27","117665"
"2020-10-26","116742"
"2020-10-25","117288"
"2020-10-24","118094"
"2020-10-23","113818"
"2020-10-22","114087"
"2020-10-21","116058"
"2020-10-20","114372"
"2020-10-19","117106"
"2020-10-18","117401"
"2020-10-17","117008"
"2020-10-16","114031"
"2020-10-15","120174"
"2020-10-14","120364"
"2020-10-13","119793"
"2020-10-12","120541"
"2020-10-11","120017"
"2020-10-10","121296"
"2020-10-09","120202"
"2020-10-08","120689"
"2020-10-07","120312"
"2020-10-06","120807"
"2020-10-05","121395"
"2020-10-04","119618"
"2020-10-03","120852"
"2020-10-02","120963"
"2020-10-01","120628"
"2020-09-30","120851"
"2020-09-29","114577"
"2020-09-28","86759"
"2020-09-27","116793"
"2020-09-26","117687"
"2020-09-25","115823"
"2020-09-24","114041"
"2020-09-23","115685"
"2020-09-22","119954"
"2020-09-21","120241"
"2020-09-20","120899"
"2020-09-19","120631"
"2020-09-18","120415"
"2020-09-17","121362"
"2020-09-16","120055"
"2020-09-15","120347"
"2020-09-14","120606"
"2020-09-13","120704"
"2020-09-12","121066"
"2020-09-11","120324"
"2020-09-10","119558"
"2020-09-09","120528"
"2020-09-08","121288"
"2020-09-07","120106"
"2020-09-06","119799"
"2020-09-05","120248"
"2020-09-04","120089"
"2020-09-03","116875"
"2020-09-02","120660"
"2020-09-01","119823"
"2020-08-31","120404"
"2020-08-30","120785"
"2020-08-29","120857"
"2020-08-28","121119"
"2020-08-27","120052"
"2020-08-26","120486"
"2020-08-25","117264"
"2020-08-24","120957"
"2020-08-23","120601"
"2020-08-22","119779"
"2020-08-21","120016"
"2020-08-20","120141"
"2020-08-19","120756"
"2020-08-18","120575"
"2020-08-17","121133"
"2020-08-16","120750"
"2020-08-15","121134"
"2020-08-14","120440"
"2020-08-13","119885"
"2020-08-12","120245"
"2020-08-11","120165"
"2020-08-10","119783"
"2020-08-09","120569"
"2020-08-08","120196"
"2020-08-07","120361"
"2020-08-06","120707"
"2020-08-05","120177"
"2020-08-04","120388"
"2020-08-03","121349"
"2020-08-02","120547"
"2020-08-01","120774"
"2020-07-31","120672"
"2020-07-30","120023"
"2020-07-29","120481"
"2020-07-28","120491"
"2020-07-27","120010"
"2020-07-26","120340"
"2020-07-25","120086"
"2020-07-24","120902"
"2020-07-23","120133"
"2020-07-22","120886"
"2020-07-21","120381"
"2020-07-20","120963"
"2020-07-19","120025"
"2020-07-18","120418"
"2020-07-17","120767"
"2020-07-16","118005"
"2020-07-15","117707"
"2020-07-14","120283"
"2020-07-13","121015"
"2020-07-12","121058"
"2020-07-11","119841"
"2020-07-10","120352"
"2020-07-09","97970"
"2020-07-08","120615"
"2020-07-07","120908"
"2020-07-06","101765"
"2020-07-05","120222"
"2020-07-04","119681"
"2020-07-03","119970"
"2020-07-02","119994"
"2020-07-01","120752"
"2020-06-30","120903"
"2020-06-29","120869"
"2020-06-28","120129"
"2020-06-27","120740"
"2020-06-26","119987"
"2020-06-25","119715"
"2020-06-24","120323"
"2020-06-23","119911"
"2020-06-22","119767"
"2020-06-21","119975"
"2020-06-20","93552"
"2020-06-19","120357"
"2020-06-18","119819"
"2020-06-17","120541"
"2020-06-16","121414"
"2020-06-15","121357"
"2020-06-14","121241"
"2020-06-13","120171"
"2020-06-12","120830"
"2020-06-11","117182"
"2020-06-10","117910"
"2020-06-09","117721"
"2020-06-08","120351"
"2020-06-07","120425"
"2020-06-06","120582"
"2020-06-05","120391"
"2020-06-04","119949"
"2020-06-03","121434"
"2020-06-02","119970"
"2020-06-01","119965"
"2020-05-31","119373"
"2020-05-30","120302"
"2020-05-29","119572"
"2020-05-28","120427"
"2020-05-27","119846"
"2020-05-26","120302"
"2020-05-25","120257"
"2020-05-24","121089"
"2020-05-23","120735"
"2020-05-22","120287"
"2020-05-21","120366"
"2020-05-20","120043"
"2020-05-19","121129"
"2020-05-18","121072"
"2020-05-17","120567"
"2020-05-16","120312"
"2020-05-15","120737"
"2020-05-14","120516"
"2020-05-13","120798"
"2020-05-12","120227"
"2020-05-11","117650"
"2020-05-10","116140"
"2020-05-09","116914"
"2020-05-08","117737"
"2020-05-07","120516"
"2020-05-06","121017"
"2020-05-05","120294"
"2020-05-04","119487"
"2020-05-03","119657"
"2020-05-02","120893"
"2020-05-01","120945"
"2020-04-30","120417"
"2020-04-29","120238"
"2020-04-28","120946"
"2020-04-27","117269"
"2020-04-26","119366"
"2020-04-25","120329"
"2020-04-24","120208"
"2020-04-23","96610"
"2020-04-22","120251"
"2020-04-21","120169"
"2020-04-20","120514"
"2020-04-19","121185"
"2020-04-18","120546"
"2020-04-17","120110"
"2020-04-16","121104"
"2020-04-15","114616"
"2020-04-14","117330"
"2020-04-13","119917"
"2020-04-12","120045"
"2020-04-11","119627"
"2020-04-10","116826"
"2020-04-09","120457"
"2020-04-08","120845"
"2020-04-07","120782"
"2020-04-06","120050"
"2020-04-05","120749"
"2020-04-04","119824"
"2020-04-03","120971"
"2020-04-02","120879"
"2020-04-01","120335"
"2020-03-31","116868"
"2020-03-30","120673"
"2020-03-29","120156"
"2020-03-28","120224"
"2020-03-27","120542"
"2020-03-26","120206"
"2020-03-25","119767"
"2020-03-24","120626"
"2020-03-23","120541"
"2020-03-22","120202"
"2020-03-21","121250"
"2020-03-20","120668"
"2020-03-19","120413"
"2020-03-18","120954"
"2020-03-17","121407"
"2020-03-16","120392"
"2020-03-15","120962"
"2020-03-14","120375"
"2020-03-13","121050"
"2020-03-12","121097"
"2020-03-11","113802"
"2020-03-10","120145"
"2020-03-09","119517"
"2020-03-08","120382"
"2020-03-07","120729"
"2020-03-06","120838"
"2020-03-05","120198"
"2020-03-04","120482"
"2020-03-03","120736"
"2020-03-02","121113"
"2020-03-01","120957"
"2020-02-29","120369"
"2020-02-28","120070"
"2020-02-27","120220"
"2020-02-26","120335"
"2020-02-25","120548"
"2020-02-24","120268"
"2020-02-23","120832"
"2020-02-22","119572"
"2020-02-21","120453"
"2020-02-20","120840"
"2020-02-19","119722"
"2020-02-18","120857"
"2020-02-17","120200"
"2020-02-16","120456"
"2020-02-15","120289"
"2020-02-14","120422"
"2020-02-13","119936"
"2020-02-12","120800"
"2020-02-11","120261"
"2020-02-10","120453"
"2020-02-09","120273"
"2020-02-08","120354"
"2020-02-07","120271"
"2020-02-06","120825"
"2020-02-05","120143"
"2020-02-04","120468"
"2020-02-03","121177"
"2020-02-02","120687"
"2020-02-01","120251"
"2020-01-31","120201"
"2020-01-30","120931"
"2020-01-29","121228"
"2020-01-28","120835"
"2020-01-27","121344"
"2020-01-26","119833"
"2020-01-25","120374"
"2020-01-24","120617"
"2020-01-23","113659"
"2020-01-22","116832"
"2020-01-21","117269"
"2020-01-20","120262"
"2020-01-19","120858"
"2020-01-18","120456"
"2020-01-17","120916"
"2020-01-16","96773"
"2020-01-15","117674"
"2020-01-14","117554"
"2020-01-13","120373"
"2020-01-12","121341"
"2020-01-11","120590"
"2020-01-10","114102"
"2020-01-09","117037"
"2020-01-08","114452"
"2020-01-07","120891"
"2020-01-06","120385"
"2020-01-05","120768"
"2020-01-04","120887"
"2020-01-03","119926"
"2020-01-02","120263"
"2020-01-01","120069"
