"日期","1星","2星","3星","4星","5星"
"2021-03-12","119","5","10","19","107"
"2021-03-13","268","17","43","29","306"
"2021-03-14","243","21","39","44","304"
"2021-03-15","119","7","10","12","106"
"2021-03-16","139","14","15","18","122"
"2021-03-17","93","5","8","9","82"
"2021-03-18","112","16","12","16","92"
"2021-03-19","169","8","21","13","158"
"2021-03-20","274","22","27","36","309"
"2021-03-21","205","28","31","23","256"
"2021-03-22","98","9","8","16","121"
"2021-03-23","102","11","9","9","96"
"2021-03-24","98","5","9","13","69"
"2021-03-25","125","4","6","16","95"
"2021-03-26","129","10","18","15","144"
"2021-03-27","201","18","38","47","330"
"2021-03-28","237","21","35","42","304"
"2021-03-29","102","6","10","15","85"
"2021-03-30","129","15","21","16","122"
"2021-03-31","125","6","21","7","114"
"2021-04-01","87","10","10","14","104"
"2021-04-02","155","10","18","21","153"
"2021-04-03","291","27","51","36","396"
"2021-04-04","218","21","32","43","314"
"2021-04-05","228","20","28","39","267"
"2021-04-06","103","10","9","15","102"
"2021-04-07","86","6","7","10","112"
"2021-04-08","880","125","204","139","860"
"2021-04-09","607","65","107","79","416"
"2021-04-10","605","55","96","92","570"
"2021-04-11","405","46","64","57","339"
"2021-04-12","165","11","19","11","112"
"2021-04-13","168","10","24","19","101"
"2021-04-14","188","27","26","25","160"
"2021-04-15","178","24","19","19","171"
"2021-04-16","249","18","35","38","183"
"2021-04-17","307","19","54","44","329"
"2021-04-18","247","34","35","35","274"
"2021-04-19","77","9","12","14","56"
"2021-04-20","142","15","19","21","107"
"2021-04-21","187","20","20","14","124"
"2021-04-22","103","7","11","6","93"
"2021-04-23","61","2","4","2","59"
"2021-04-24","363","39","48","46","412"
"2021-04-25","84","6","16","7","89"
"2021-04-26","136","9","23","12","121"
"2021-04-27","87","11","11","8","78"
"2021-04-28","223","15","25","11","158"
"2021-04-29","114","13","11","11","96"
"2021-04-30","230","34","37","36","241"
"2021-05-01","365","27","49","40","323"
"2021-05-02","273","23","44","45","288"
"2021-05-03","301","28","41","49","350"
"2021-05-04","333","31","48","37","328"
"2021-05-05","242","15","22","27","244"
"2021-05-06","74","6","14","8","67"
"2021-05-07","148","11","10","19","92"
"2021-05-08","144","9","18","18","130"
"2021-05-09","270","26","31","39","255"
"2021-05-10","97","4","21","15","82"
"2021-05-11","156","17","17","14","132"
"2021-05-12","110","10","19","16","87"
"2021-05-13","133","16","23","11","106"
"2021-05-14","163","16","20","18","152"
"2021-05-15","275","26","36","32","298"
"2021-05-16","311","16","34","37","276"
"2021-05-17","136","15","23","18","96"
"2021-05-18","147","10","18","17","110"
"2021-05-19","153","13","18","20","88"
"2021-05-20","165","14","21","12","122"
"2021-05-21","184","18","28","20","146"
"2021-05-22","269","17","51","41","310"
"2021-05-23","257","18","23","31","235"
"2021-05-24","107","6","6","10","78"
"2021-05-25","137","7","15","12","79"
"2021-05-26","166","15","22","10","99"
"2021-05-27","137","10","12","10","78"
"2021-05-28","200","15","14","18","158"
"2021-05-29","283","24","33","27","281"
"2021-05-30","254","23","30","32","247"
"2021-05-31","95","3","13","15","84"
"2021-06-01","185","18","20","17","152"
"2021-06-02","142","15","20","14","112"
"2021-06-03","88","6","5","9","41"
"2021-06-04","1","0","0","0","0"
"2021-06-05","200","15","32","22","222"
"2021-06-06","286","31","30","30","265"
"2021-06-07","159","6","20","17","142"
"2021-06-08","175","16","19","22","112"
"2021-06-09","106","8","17","8","104"
"2021-06-10","210","19","26","15","134"
"2021-06-11","327","35","34","30","162"
"2021-06-12","372","38","49","40","288"
"2021-06-13","297","23","40","41","338"
"2021-06-14","303","38","47","23","255"
"2021-06-15","385","38","46","31","153"
"2021-06-16","128","11","13","15","94"
"2021-06-17","178","16","20","21","173"
"2021-06-18","194","10","42","26","171"
"2021-06-19","213","24","39","34","254"
"2021-06-20","338","41","41","49","313"
"2021-06-21","132","8","33","19","136"
"2021-06-22","180","11","28","21","170"
"2021-06-23","1477","189","237","212","987"
"2021-06-24","562","61","81","68","351"
"2021-06-25","408","40","69","46","336"
"2021-06-26","327","28","58","52","393"
"2021-06-27","368","34","58","55","386"
"2021-06-28","254","22","34","28","237"
"2021-06-29","286","26","38","25","246"
"2021-06-30","18","4","2","6","18"
"2021-07-01","-7","-1","-1","0","0"
"2021-07-02","377","26","46","34","273"
"2021-07-03","487","34","37","36","312"
"2021-07-04","422","34","47","45","297"
"2021-07-05","378","33","40","29","270"
"2021-07-06","350","28","41","34","274"
"2021-07-07","503","34","52","49","353"
"2021-07-08","440","37","56","44","300"
"2021-07-09","383","34","42","41","277"
"2021-07-10","461","35","57","54","306"
"2021-07-11","358","31","34","34","246"
"2021-07-12","435","31","56","56","330"
"2021-07-13","424","33","55","49","280"
"2021-07-14","445","37","53","43","323"
"2021-07-15","441","34","65","49","314"
"2021-07-16","516","42","61","54","348"
"2021-07-17","391","25","58","52","289"
"2021-07-18","402","21","43","33","311"
"2021-07-19","476","44","57","67","364"
"2021-07-20","480","45","46","40","329"
"2021-07-21","490","46","50","43","343"
"2021-07-22","508","43","67","46","350"
"2021-07-23","383","26","42","42","269"
"2021-07-24","498","35","54","55","297"
"2021-07-25","449","37","50","45","310"
"2021-07-26","340","21","48","36","241"
"2021-07-27","497","39","60","56","364"
"2021-07-28","535","49","62","64","418"
"2021-07-29","425","33","41","36","318"
"2021-07-30","668","53","68","64","378"
"2021-07-31","443","29","34","41","298"
"2021-08-01","548","42","48","51","372"
"2021-08-02","566","51","86","56","454"
"2021-08-03","582","29","67","45","305"
"2021-08-04","1128","76","101","72","467"
"2021-08-05","740","61","80","44","351"
"2021-08-06","654","49","59","64","287"
"2021-08-07","902","62","99","63","517"
"2021-08-08","918","82","74","72","426"
"2021-08-09","618","56","55","47","289"
"2021-08-10","929","73","96","54","347"
"2021-08-11","828","78","89","65","346"
"2021-08-12","667","62","74","75","337"
"2021-08-13","688","56","78","58","346"
"2021-08-14","684","48","68","51","359"
"2021-08-15","605","46","63","56","317"
"2021-08-16","498","39","43","44","289"
"2021-08-17","744","56","94","70","373"
"2021-08-18","526","44","47","45","302"
"2021-08-19","685","48","73","62","395"
"2021-08-20","575","36","56","51","336"
"2021-08-21","551","45","63","48","318"
"2021-08-22","429","34","67","39","261"
"2021-08-23","617","50","73","55","297"
"2021-08-24","564","61","132","167","922"
"2021-08-25","465","38","87","87","447"
"2021-08-26","497","40","62","55","382"
"2021-08-27","469","36","55","49","309"
"2021-08-28","525","44","52","50","373"
"2021-08-29","415","21","50","43","269"
"2021-08-30","353","35","44","30","243"
"2021-08-31","8144","178","160","87","535"
"2021-09-01","56560","763","492","261","4199"
"2021-09-02","130675","1345","939","584","14245"
"2021-09-03","94391","943","661","437","10568"
"2021-09-04","102541","1169","790","505","11931"
"2021-09-05","60392","706","535","350","9240"
"2021-09-06","24862","297","231","167","6835"
"2021-09-07","13035","157","153","105","3403"
"2021-09-08","9596","125","114","69","2366"
"2021-09-09","7562","88","95","59","1606"
"2021-09-10","10686","130","112","92","2037"
"2021-09-11","24404","343","258","164","3821"
"2021-09-12","11557","163","154","96","1837"
"2021-09-13","3940","59","44","41","795"
"2021-09-14","2465","47","38","25","497"
"2021-09-15","2481","49","45","33","538"
"2021-09-16","1754","25","22","14","410"
"2021-09-17","2345","43","45","18","490"
"2021-09-18","9776","166","122","65","1055"
"2021-09-19","10782","157","149","114","1783"
"2021-09-20","8397","120","102","68","1295"
"2021-09-21","7009","107","102","54","1244"
"2021-09-22","2235","36","38","23","432"
"2021-09-23","2408","94","102","80","922"
"2021-09-24","2324","51","58","36","601"
"2021-09-25","5041","104","120","78","1293"
"2021-09-26","2214","30","53","22","387"
"2021-09-27","1258","28","29","27","340"
"2021-09-28","1317","18","29","15","338"
"2021-09-29","1464","32","33","28","398"
"2021-09-30","3386","75","79","63","890"
"2021-10-01","65","1","-1","3","9"
"2021-10-02","-15","0","0","0","-1"
"2021-10-03","-11","0","0","0","0"
"2021-10-04","-3","0","0","0","0"
"2021-10-05","-5","0","0","0","0"
"2021-10-06","-5","0","0","0","0"
"2021-10-07","-30","0","-1","-1","-3"
"2021-10-08","2848","57","74","53","1062"
"2021-10-09","4102","99","84","56","1021"
"2021-10-10","3953","89","98","70","1733"
"2021-10-11","1302","33","35","23","521"
"2021-10-12","1523","45","43","40","603"
"2021-10-13","1219","34","44","25","515"
"2021-10-14","860","8","11","8","351"
"2021-10-15","1306","32","43","35","663"
"2021-10-16","3138","88","91","64","1263"
"2021-10-17","1108","53","34","52","674"
"2021-10-18","-2248","-38","-27","1","27"
"2021-10-19","-4632","-79","-40","-16","-63"
"2021-10-20","-4969","-87","-48","-24","-52"
"2021-10-21","-1667","-24","-9","1","28"
"2021-10-22","573","16","23","32","426"
"2021-10-23","1548","62","63","43","693"
"2021-10-24","838","39","24","18","423"
"2021-10-25","325","4","-2","2","82"
"2021-10-26","230","-3","3","3","50"
"2021-10-27","422","14","5","15","106"
"2021-10-28","429","12","5","8","122"
"2021-10-29","735","16","26","7","304"
"2021-10-30","1730","51","62","59","764"
"2021-10-31","1047","37","40","33","507"
"2021-11-01","485","10","23","7","192"
"2021-11-02","463","6","11","14","154"
"2021-11-03","490","8","2","8","165"
"2021-11-04","365","21","20","16","134"
"2021-11-05","721","25","27","12","252"
"2021-11-06","1140","42","43","38","463"
"2021-11-07","1024","39","44","34","403"
"2021-11-08","362","7","8","11","170"
"2021-11-09","535","14","24","7","114"
"2021-11-10","122","-16","-16","-3","50"
"2021-11-11","345","5","9","6","93"
