Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
0.9495441,0.012564428,0.012706406,0.012662142,0.012522986
0.8705569,0.014983497,0.014415976,0.014434067,0.08560959
0.011263601,0.011122111,0.95534694,0.011154954,0.011112443
0.006824345,0.006764745,0.9396977,0.006735951,0.039977275
0.011765302,0.0118008675,0.011782689,0.01176728,0.95288384
0.9419651,0.014385646,0.014522227,0.014353341,0.014773662
0.93194866,0.016787302,0.01719882,0.01674046,0.01732474
0.00974739,0.009743407,0.96130025,0.009683642,0.00952528
0.012988915,0.012821087,0.88913584,0.012709248,0.072344914
0.008512489,0.0753156,0.89945763,0.008379372,0.008334925
0.010297675,0.010241214,0.9120229,0.010159497,0.05727878
0.0067263306,0.006775997,0.973095,0.006735126,0.0066675567
0.0019043674,0.19681934,0.102713846,0.6966638,0.0018987117
0.007569164,0.0074944086,0.9330834,0.0074322456,0.04442076
0.00576965,0.50107354,0.051321156,0.43600076,0.005834858
0.0025711248,0.9331534,0.059130404,0.0025757593,0.0025692643
0.011201102,0.5926244,0.01115595,0.37380674,0.011211742
0.042839363,0.6017825,0.110815346,0.23582232,0.008740467
0.31441626,0.27359948,0.0019724383,0.40804452,0.001967331
0.16958961,0.738978,0.07382759,0.008907431,0.008697353
0.00933994,0.8449611,0.08370829,0.052693848,0.009296825
0.006457936,0.5293906,0.13771807,0.32015398,0.006279461
0.0038205618,0.8686412,0.119823344,0.0039400714,0.0037748788
0.010528518,0.010547583,0.010540164,0.010527887,0.9578559
0.39943507,0.033524107,0.03356552,0.5000131,0.03346221
0.010528518,0.010547335,0.01054017,0.010527887,0.95785606
0.010528518,0.010547119,0.010540173,0.010527887,0.95785624
0.010528519,0.010546985,0.010540166,0.010527888,0.9578565
0.010528517,0.010547014,0.010540172,0.010527886,0.95785636
0.01052852,0.0105469255,0.010540146,0.010527889,0.95785654
0.010528518,0.010547001,0.010540182,0.010527887,0.9578565
0.010528518,0.010547054,0.01054015,0.010527887,0.95785636
0.01559245,0.01568059,0.8582191,0.01572156,0.09478633
0.0039052248,0.73626524,0.12499424,0.13095061,0.0038846624
0.08682293,0.09943337,0.0056124646,0.8025648,0.005566451
0.005566687,0.28622925,0.6969649,0.0056104604,0.0056286813
0.0021578486,0.5660781,0.002145661,0.42747244,0.0021458964
0.008715854,0.96488297,0.00878786,0.008747609,0.008865741
0.0038637077,0.6265382,0.003925776,0.361768,0.0039042896
0.0026062531,0.44784865,0.54429567,0.0026399055,0.0026095079
0.025371611,0.025220834,0.025673075,0.8987066,0.025027877
0.028813612,0.028785873,0.7416297,0.029305894,0.17146489
0.96892256,0.0077444655,0.0077949623,0.007839138,0.0076988656
0.02545881,0.025266426,0.38354665,0.540637,0.025091108
0.9678193,0.008009301,0.008030141,0.008011379,0.008129896
0.040594164,0.3559352,0.5223984,0.041071832,0.04000038
0.96779186,0.008051299,0.008117214,0.008031542,0.008008118
0.2720934,0.033695433,0.6267444,0.03405484,0.033411942
0.14043376,0.018382527,0.018583005,0.80438733,0.018213406
0.20050451,0.011867697,0.011981517,0.7638686,0.011777776
0.34433487,0.006712121,0.0068012597,0.6354645,0.006687203
0.9382304,0.015424031,0.0155083295,0.01545073,0.015386496
0.053618547,0.0074372343,0.92404807,0.00748229,0.007413888
0.959519,0.010086156,0.010118756,0.010263754,0.010012343
0.010072798,0.40823734,0.5616232,0.010063337,0.010003282
0.9380007,0.015478474,0.015540563,0.015560905,0.015419382
0.004950198,0.7282071,0.0049590273,0.25692493,0.0049586836
0.95520496,0.011189333,0.0113432845,0.011148528,0.011113908
0.8498213,0.12993716,0.0068349387,0.006734131,0.0066724434
0.96773505,0.008049198,0.008194301,0.008020036,0.008001434
0.95503247,0.011203844,0.011377091,0.011257245,0.011129369
0.016885214,0.016853817,0.6969942,0.25257972,0.016687054
0.015526578,0.015992917,0.9371372,0.015947217,0.015396052
0.9257498,0.018463396,0.018527683,0.019075697,0.018183399
0.014627476,0.85441244,0.101063184,0.015030839,0.014866069
0.02911686,0.028922807,0.029696638,0.7408594,0.17140429
0.10973842,0.835061,0.018302154,0.018307162,0.018591229
0.0046842066,0.35728753,0.4784566,0.004722833,0.15484884
0.7448982,0.011174016,0.011235328,0.22155689,0.011135623
0.007198118,0.9281181,0.0072099124,0.050254293,0.0072195493
0.45648417,0.4826718,0.02029813,0.020124553,0.020421349
0.004575694,0.90003586,0.08623035,0.004576511,0.004581532
0.004687437,0.0047064843,0.0046867756,0.9579701,0.027949216
0.0066886586,0.97313666,0.0067376266,0.006684657,0.006752376
0.648832,0.2827067,0.022610888,0.022395704,0.023454657
0.6108026,0.08997845,0.0119167175,0.275513,0.011789224
0.01564188,0.015531361,0.015721383,0.6362969,0.31680843
0.22380976,0.7470074,0.009698175,0.009912989,0.009571648
0.29639938,0.016859667,0.48557368,0.017302051,0.1838652
0.8595442,0.072393805,0.059668504,0.0041060997,0.0042873775
0.15927172,0.7905104,0.016737215,0.016804954,0.016675694
0.93275464,0.016806358,0.017010456,0.016741388,0.01668718
0.014297482,0.9427305,0.014324221,0.014358891,0.014288937
0.5204347,0.38366145,0.08579805,0.0050254352,0.0050804564
0.9424732,0.01437775,0.014525336,0.014331111,0.014292583
0.53690314,0.020114724,0.17309345,0.24984063,0.020048058
0.8447011,0.008786492,0.12956242,0.008450917,0.008499112
0.9378203,0.015537837,0.015721953,0.015483893,0.015435976
0.9554029,0.011132128,0.011187787,0.0111630475,0.011114161
0.91963667,0.020062575,0.020223359,0.020077039,0.020000404
0.9106153,0.02230875,0.022496644,0.022353329,0.022225937
0.018696196,0.76027787,0.018258788,0.18455349,0.018213613
0.9598253,0.010037951,0.01007198,0.010041926,0.0100228675
0.01698948,0.017118238,0.9318914,0.017298402,0.016702484
0.9375251,0.015421533,0.015915565,0.015751747,0.015386043
0.0032900646,0.11742126,0.12007723,0.71904325,0.040168203
0.98489416,0.0038859793,0.0037379856,0.0037763882,0.003705537
0.0051451586,0.46167415,0.5227183,0.0052959407,0.005166431
0.9269428,0.018259991,0.018360984,0.01825413,0.018182058
0.8909161,0.010681324,0.07710262,0.0107644405,0.010535449
0.9634103,0.009142803,0.0091793025,0.009173777,0.009093816
0.0066214595,0.1711171,0.3504183,0.42905113,0.04279205
0.02533931,0.14073564,0.4040387,0.40476456,0.025121786
0.28159875,0.020402206,0.020665012,0.65705854,0.020275507
0.00702858,0.9719868,0.0070726266,0.006965334,0.006946706
0.033668004,0.25544384,0.6432955,0.034258492,0.033334192
0.07166253,0.0067114164,0.53016454,0.3847763,0.006685177
0.008084379,0.80987155,0.16584073,0.008125819,0.008077499
0.8851425,0.028741365,0.02870614,0.028709702,0.028700303
0.009583123,0.009623747,0.009634205,0.9616226,0.009536333
0.008711659,0.96502495,0.008755565,0.008739958,0.008767845
0.9463572,0.01339981,0.013463665,0.013407001,0.013372309
0.42053154,0.028918216,0.49256754,0.029297056,0.028685674
0.012143335,0.42649332,0.4680552,0.012140851,0.08116732
0.94258875,0.014325919,0.014403748,0.014390058,0.014291491
0.09654855,0.012605965,0.012702965,0.8653359,0.012806619
0.4205765,0.028918432,0.4924741,0.02934508,0.028685847
0.9676534,0.008049444,0.008182622,0.008095065,0.008019515
0.8655324,0.03352753,0.03403326,0.033573337,0.033333436
0.96297115,0.009350023,0.009142008,0.009441276,0.009095535
0.0072836517,0.0070192553,0.13346429,0.84531975,0.0069130664
0.93780947,0.015456339,0.015919691,0.015422553,0.015391948
0.7430231,0.019270325,0.018382166,0.018356932,0.20096745
0.95758563,0.010598059,0.010670521,0.010616513,0.010529283
0.24010755,0.0018283845,0.014992599,0.74127877,0.0017927088
0.9497264,0.0125636645,0.01267068,0.012539195,0.012500066
0.008784968,0.008740268,0.96505606,0.008722126,0.008696626
0.9425503,0.014349553,0.014414386,0.01438977,0.014296005
0.8845244,0.028795252,0.029384507,0.028712682,0.028583173
0.36364746,0.033524387,0.5357561,0.033555068,0.033516992
0.0074720015,0.0074914177,0.9701969,0.007431374,0.0074083675
0.94184464,0.0143389935,0.014770372,0.01430211,0.014743902
0.95523465,0.011217381,0.01121298,0.011214535,0.011120441
0.74530214,0.007694999,0.23165682,0.0075917775,0.0077542737
0.12585075,0.101902165,0.741291,0.015560781,0.015395346
0.9322678,0.040306903,0.0035277891,0.0035315324,0.020365978
0.00268627,0.38213116,0.0026946934,0.6097581,0.0027298264
0.018606406,0.526182,0.19427444,0.24275269,0.018184487
0.008410941,0.90556294,0.008492086,0.008580084,0.068954006
0.7456452,0.010096017,0.22364011,0.010295573,0.010323022
0.40705654,0.15568115,0.4076183,0.0144361155,0.015207923
0.015397797,0.01708936,0.93670434,0.0154203,0.015388209
0.020175252,0.67786086,0.25997344,0.020282608,0.021707872
0.0070064124,0.9107419,0.068142414,0.0072101024,0.006899101
0.013409614,0.6123103,0.34904978,0.012722377,0.012507951
0.008126611,0.883996,0.09175165,0.008112596,0.00801314
0.006982262,0.895763,0.08335894,0.0069991546,0.0068967105
0.0049310685,0.3765323,0.0049547283,0.6086362,0.004945693
0.0049645267,0.9798723,0.0051378794,0.0050881268,0.0049371365
0.0067662694,0.9099421,0.069832556,0.0067712506,0.006687854
0.013521128,0.9459476,0.013633206,0.013554713,0.013343342
0.0014100242,0.8456335,0.008175222,0.14336075,0.0014204958
0.010528519,0.010547288,0.010540195,0.010527888,0.9578562
0.010528519,0.010547506,0.0105401585,0.010527888,0.95785594
0.010528517,0.010546978,0.010540159,0.010527886,0.9578565
0.010528518,0.010547397,0.010540172,0.010527887,0.95785606
0.010528519,0.0105470205,0.010540156,0.010527888,0.9578565
0.010528518,0.01054709,0.010540181,0.010527887,0.95785636
0.010528519,0.0105469925,0.010540159,0.010527888,0.9578565
0.0059715183,0.6029453,0.15304953,0.2317046,0.0063290587
0.85876316,0.007185423,0.007210436,0.11969447,0.007146473
0.015545622,0.4225534,0.13028301,0.41620067,0.015417293
0.030153066,0.11460778,0.0034886578,0.8246429,0.027107589
0.008038334,0.9677312,0.00811757,0.008020955,0.00809198
0.009139563,0.5892292,0.00920417,0.38297325,0.009453741
0.009104991,0.9633627,0.009186332,0.009133344,0.009212667
0.00909765,0.9634431,0.009154297,0.009093065,0.009211919
0.0052732727,0.35647038,0.6276117,0.0053253644,0.0053193127
0.007412762,0.97027194,0.0074341334,0.007414383,0.007466738
0.46262822,0.009139484,0.00920469,0.5099356,0.009091953
0.9452773,0.006108474,0.0061256886,0.0061175865,0.03637098
0.8761747,0.0090841865,0.008839655,0.09702316,0.008878296
0.020249804,0.020175587,0.020719077,0.9188365,0.02001902
0.9492891,0.012563084,0.012884256,0.0127275465,0.012536019
0.46882692,0.009618595,0.41965646,0.09233046,0.009567559
0.9523273,0.011824053,0.0118562365,0.01189776,0.012094613
0.8994167,0.025101393,0.025356818,0.025125025,0.025000088
0.018597316,0.018293537,0.92649084,0.018384125,0.018234126
0.5009886,0.033676445,0.3979083,0.033914626,0.033512015
0.93242717,0.016709514,0.016808785,0.016719246,0.017335229
0.7556128,0.013538247,0.013884693,0.20352934,0.013434899
0.8992098,0.025150828,0.02540767,0.0251841,0.02504758
0.9380484,0.015456563,0.0156368,0.015473364,0.015384839
0.942543,0.014334627,0.014408025,0.0144105945,0.014303731
0.0017922497,0.0018498169,0.0018559253,0.9927062,0.0017958485
0.8871598,0.077300556,0.011848115,0.01191439,0.011777053
0.8047901,0.14013281,0.018615931,0.01826566,0.018195504
0.9615305,0.009592752,0.009802972,0.009549758,0.009523988
0.96151596,0.0095927585,0.0098175295,0.009549762,0.009523989
0.14359225,0.42389458,0.3283181,0.10093234,0.0032627282
0.7700513,0.105739824,0.007031848,0.006966041,0.11021102
0.7900404,0.109552264,0.00812895,0.008059478,0.08421889
0.9261363,0.01837376,0.018606495,0.018677251,0.018206159
0.9525024,0.011910082,0.011933134,0.011878985,0.011775419
0.017579708,0.93172866,0.016697941,0.017027669,0.016966041
0.02014454,0.020114627,0.919421,0.0202953,0.020024545
0.94985026,0.012528179,0.012582811,0.012533584,0.012505155
0.028571816,0.8852582,0.02857493,0.02857191,0.02902312
0.594108,0.014354829,0.11167846,0.2655674,0.014291392
0.94580287,0.013406962,0.013451839,0.013975725,0.013362612
0.8446443,0.011199252,0.12189085,0.0111536505,0.011111895
0.9330237,0.01670934,0.016812332,0.01678733,0.016667312
0.022514805,0.022413677,0.023002734,0.9098045,0.022264238
0.77076876,0.00912383,0.00923454,0.20177874,0.009094064
0.106503345,0.38069192,0.4004243,0.09658724,0.015793193
0.9552992,0.011170742,0.011256305,0.011153045,0.011120746
0.8334517,0.010619093,0.010717099,0.13464384,0.010568323
0.95644563,0.01091941,0.010686199,0.010871026,0.011077701
0.3060802,0.02520146,0.025710259,0.61800265,0.025005471
0.92632115,0.01823689,0.018358758,0.018899858,0.018183298
0.9575236,0.010628405,0.010682863,0.010608786,0.010556322
0.025721382,0.02516228,0.42232725,0.50176376,0.025025347
0.9701303,0.007453107,0.007566075,0.007442094,0.0074083833
0.94937134,0.012542994,0.012846107,0.012725217,0.012514362
0.93785375,0.015515965,0.015685467,0.015529749,0.015415089
0.5288135,0.4456241,0.008538199,0.00861999,0.00840428
0.963449,0.009126308,0.009142194,0.009179905,0.009102578
0.91941214,0.020069238,0.020323774,0.020191504,0.020003365
0.9553817,0.011153434,0.011185585,0.011154378,0.011124944
0.007499928,0.47678268,0.06513307,0.44305596,0.0075283865
0.9425125,0.014381895,0.014436089,0.014354513,0.014315003
0.9460236,0.013541609,0.013534253,0.013562682,0.013337852
0.83817935,0.040299747,0.041148473,0.04037095,0.04000152
0.9098664,0.02237504,0.022864053,0.022618365,0.022276126
0.9553667,0.01115013,0.011177157,0.011189008,0.011117032
0.959716,0.010073582,0.010124196,0.0100739645,0.010012244
0.021081425,0.91776246,0.020235155,0.020702532,0.020218408
0.9330511,0.016731614,0.016823608,0.016726732,0.016666908
0.002087374,0.18679464,0.80689806,0.0021064905,0.002113407
0.041184947,0.040544342,0.041934095,0.83626646,0.040070128
0.93820864,0.015438193,0.015516607,0.015447231,0.015389353
0.96177703,0.00955697,0.00958499,0.009551142,0.009529879
0.0049184957,0.9801449,0.004967141,0.0049033924,0.0050660837
0.7589421,0.0050721182,0.039865777,0.19111107,0.0050089234
0.9597847,0.010068636,0.0100654485,0.010073978,0.010007325
0.5971467,0.050019484,0.050019782,0.05190283,0.2509112
0.034547795,0.03370656,0.03465692,0.86375284,0.03333591
0.09067957,0.5296583,0.35827023,0.010737185,0.010654732
0.040406156,0.040340398,0.83840775,0.040844932,0.040000737
0.9196327,0.020064896,0.02022037,0.020079415,0.02000266
0.6241036,0.025247002,0.025709538,0.29993272,0.025007142
0.040406607,0.040340785,0.83832103,0.040930636,0.04000094
0.9774361,0.0056473687,0.005611856,0.0057332707,0.005571403
0.009200072,0.6613175,0.009227269,0.31107095,0.00918417
0.02904859,0.02886672,0.029511727,0.8839673,0.02860572
0.9106668,0.02230059,0.0224914,0.022318762,0.022222428
0.7684206,0.015709352,0.015538525,0.18493365,0.015397886
0.8846688,0.028773401,0.029116109,0.028807508,0.028634163
0.16077359,0.35558626,0.011282192,0.46123484,0.011123132
0.85542035,0.089285016,0.01852901,0.018517189,0.018248497
0.9764089,0.005892268,0.005922274,0.0058917967,0.005884819
0.93825066,0.015420104,0.015516244,0.015428317,0.015384685
0.066953525,0.067935094,0.7290764,0.06667243,0.06936255
0.933236,0.016667267,0.016685035,0.01674444,0.01666725
0.0015936423,0.34189174,0.0016260342,0.6175575,0.03733102
0.7346658,0.19893412,0.057603113,0.0043677525,0.004429222
0.73242706,0.06677908,0.06723593,0.06678255,0.06677542
0.9594227,0.0101591945,0.010202887,0.010198254,0.010016994
0.8252103,0.014931129,0.014455784,0.0146565735,0.13074623
0.96498257,0.008739542,0.008782483,0.0087929,0.008702509
0.011768214,0.012094601,0.011785724,0.011770335,0.95258105
0.7083303,0.24422726,0.015814958,0.015655784,0.015971739
0.91906035,0.020039503,0.020313652,0.02055258,0.020033922
0.010528741,0.25335822,0.010543498,0.010530514,0.715039
0.9168767,0.0044598943,0.004458672,0.06984689,0.0043579163
0.13919428,0.10024403,0.741789,0.009136373,0.009636294
0.010528519,0.010546915,0.010540156,0.010527888,0.95785654
0.77313805,0.087448046,0.13107066,0.0012906117,0.0070526716
0.005513275,0.0055546914,0.9780424,0.005481487,0.005408127
0.01563361,0.015488754,0.5575131,0.31871846,0.092646025
0.8446493,0.011199251,0.12188583,0.011153649,0.011111894
0.018722642,0.9249103,0.018550718,0.019630183,0.018186186
0.450186,0.0169462,0.36812067,0.016960358,0.14778675
0.16540283,0.7880665,0.015657155,0.015488222,0.015385288
0.015397795,0.017071495,0.9367222,0.015420305,0.0153882075
0.04648345,0.40069324,0.53840077,0.0072785406,0.007143997
0.0014981644,0.054739688,0.14892949,0.7933403,0.001492315
0.0026661465,0.18867794,0.102551624,0.7034625,0.002641848
0.0014981636,0.05473288,0.14892986,0.7933468,0.0014923147
0.0014981644,0.054735184,0.1489298,0.7933445,0.0014923153
0.0026661463,0.18866675,0.10255158,0.7034737,0.0026418488
0.0014981637,0.054732356,0.14892992,0.7933472,0.001492315
0.0014981637,0.05472801,0.1489302,0.79335123,0.0014923153
0.01052852,0.01054696,0.010540179,0.010527889,0.9578565
0.010528518,0.010546963,0.010540155,0.010527887,0.9578565
0.010528518,0.010547037,0.010540157,0.010527887,0.95785636
0.010528518,0.010547186,0.0105401445,0.010527887,0.95785624
0.010528518,0.010547091,0.01054015,0.010527887,0.95785636
0.01251372,0.9495785,0.012626506,0.0125388615,0.012742366
0.008061422,0.96770257,0.008123992,0.008020054,0.008091978
0.0038550412,0.4361105,0.55226386,0.0039011429,0.0038695047
0.005027783,0.97987425,0.005057679,0.0050178804,0.005022377
0.01054426,0.95759106,0.010614263,0.010554833,0.010695616
0.009097711,0.9634293,0.00915752,0.009103808,0.009211718
0.7353676,0.22410053,0.013536496,0.013556994,0.013438402
0.62579155,0.022523524,0.30657163,0.022758944,0.022354346
0.9266663,0.018325185,0.01858005,0.018246116,0.018182378
0.8822303,0.029149147,0.02995638,0.030014684,0.02864947
0.95740217,0.010569404,0.010620367,0.010630838,0.010777253
0.004452482,0.62302554,0.10553132,0.2625608,0.0044297976
0.14082047,0.010201927,0.7386168,0.10079235,0.009568402
0.3594382,0.012621657,0.012752869,0.6026838,0.01250351
0.8538799,0.05105304,0.0084836995,0.07821755,0.008365724
0.98282963,0.0042898217,0.0042907204,0.0043319752,0.0042578597
0.91066635,0.022300832,0.022491146,0.022319011,0.02222266
0.015714783,0.015523463,0.01582974,0.93752265,0.015409386
0.8485234,0.014358312,0.10778823,0.014499742,0.014830356
0.64114594,0.12250761,0.01842584,0.018311843,0.19960874
0.8847609,0.028796637,0.029048638,0.028821751,0.028572036
0.016846845,0.017537814,0.017049415,0.9318706,0.016695328
0.95744467,0.010559438,0.010582312,0.010650894,0.010762728
0.25072122,0.02540242,0.30425578,0.025842587,0.393778
0.028860327,0.02876864,0.39060557,0.52318513,0.028580306
0.31474635,0.014964498,0.6032494,0.014456447,0.05258339
0.750307,0.069628604,0.006593351,0.0065648677,0.1669062
0.9185446,0.02006942,0.020218242,0.020084057,0.021083703
0.52013355,0.35616496,0.0070271166,0.0069669564,0.109707445
0.909912,0.022308482,0.022833938,0.022715608,0.022229964
0.70043266,0.12896621,0.007566946,0.0074978224,0.15553638
0.9419675,0.014385644,0.014521981,0.0143533405,0.0147715565
0.8389544,0.07112152,0.007038656,0.00697865,0.07590679
0.009155231,0.05672344,0.1888899,0.7361066,0.009124835
0.46094742,0.088189565,0.2527733,0.09667647,0.10141325
0.018315997,0.018280126,0.3414061,0.60378945,0.018208291
0.011885591,0.011916215,0.011918723,0.8407281,0.12355136
