时间,开服数量:国内网页游戏:总计:当期值:月,开服数量:国内网页游戏:第一名:当期值:月,开服数量:国内网页游戏:第二名:当期值:月,开服数量:国内网页游戏:第三名:当期值:月,实际销售收入:国内游戏市场:当期值:月,实际销售收入:中国游戏客户端市场:当期值:月,实际销售收入:中国游戏移动端市场:当期值:月,实际销售收入:自主研发网游海外市场:当期值:月,开服数量:国内网页游戏运营平台:总计:当期值:月,开服数量:国内网页游戏运营平台:第一名:当期值:月,开服数量:国内网页游戏运营平台:第二名:当期值:月,开服数量:国内网页游戏运营平台:第三名:当期值:月,游戏APP预估下载量:iphone:游戏:当期值:月,游戏APP预估下载量:ipad:游戏:当期值:月,游戏APP预估收入:iphone:休闲:当期值:月,游戏APP预估收入:iphone:动作:当期值:月,游戏APP预估收入:iphone:角色扮演:当期值:月,游戏APP预估收入:iphone:策略:当期值:月,游戏APP预估收入:iphone:益智解谜:当期值:月,游戏APP预估收入:iphone:模拟:当期值:月,游戏APP预估收入:iphone:冒险:当期值:月,游戏APP预估收入:iphone:卡牌:当期值:月,游戏APP预估收入:iphone:桌面:当期值:月,游戏APP预估收入:iphone:家庭聚会:当期值:月,游戏APP预估收入:iphone:游戏:当期值:月,游戏APP预估收入:iphone:竞速:当期值:月,游戏APP预估收入:iphone:体育:当期值:月,游戏APP预估收入:iphone:字谜:当期值:月,游戏APP预估收入:iphone:娱乐场:当期值:月,游戏APP预估收入:iphone:音乐:当期值:月,游戏APP预估收入:iphone:问答:当期值:月,游戏APP预估收入:ipad:休闲:当期值:月,游戏APP预估收入:ipad:动作:当期值:月,游戏APP预估收入:ipad:角色扮演:当期值:月,游戏APP预估收入:ipad:策略:当期值:月,游戏APP预估收入:ipad:益智解谜:当期值:月,游戏APP预估收入:ipad:模拟:当期值:月,游戏APP预估收入:ipad:冒险:当期值:月,游戏APP预估收入:ipad:卡牌:当期值:月,游戏APP预估收入:ipad:桌面:当期值:月,游戏APP预估收入:ipad:家庭聚会:当期值:月,游戏APP预估收入:ipad:游戏:当期值:月,游戏APP预估收入:ipad:竞速:当期值:月,游戏APP预估收入:ipad:体育:当期值:月,游戏APP预估收入:ipad:字谜:当期值:月,游戏APP预估收入:ipad:娱乐场:当期值:月,游戏APP预估收入:ipad:音乐:当期值:月,游戏APP预估收入:ipad:问答:当期值:月,游戏APP数量:iphone:休闲:当期值:月,游戏APP数量:iphone:动作:当期值:月,游戏APP数量:iphone:角色扮演:当期值:月,游戏APP数量:iphone:策略:当期值:月,游戏APP数量:iphone:益智解谜:当期值:月,游戏APP数量:iphone:模拟:当期值:月,游戏APP数量:iphone:冒险:当期值:月,游戏APP数量:iphone:卡牌:当期值:月,游戏APP数量:iphone:桌面:当期值:月,游戏APP数量:iphone:家庭聚会:当期值:月,游戏APP数量:iphone:游戏:当期值:月,游戏APP数量:iphone:竞速:当期值:月,游戏APP数量:iphone:体育:当期值:月,游戏APP数量:iphone:字谜:当期值:月,游戏APP数量:iphone:娱乐场:当期值:月,游戏APP数量:iphone:音乐:当期值:月,游戏APP数量:iphone:问答:当期值:月,游戏APP数量:ipad:休闲:当期值:月,游戏APP数量:ipad:动作:当期值:月,游戏APP数量:ipad:角色扮演:当期值:月,游戏APP数量:ipad:策略:当期值:月,游戏APP数量:ipad:益智解谜:当期值:月,游戏APP数量:ipad:模拟:当期值:月,游戏APP数量:ipad:冒险:当期值:月,游戏APP数量:ipad:卡牌:当期值:月,游戏APP数量:ipad:桌面:当期值:月,游戏APP数量:ipad:家庭聚会:当期值:月,游戏APP数量:ipad:游戏:当期值:月,游戏APP数量:ipad:竞速:当期值:月,游戏APP数量:ipad:体育:当期值:月,游戏APP数量:ipad:字谜:当期值:月,游戏APP数量:ipad:娱乐场:当期值:月,游戏APP数量:ipad:音乐:当期值:月,游戏APP数量:ipad:问答:当期值:月,开服数量:国内网页游戏研发商:第一名:当期值:月（组）,开服数量:国内网页游戏研发商:第二名:当期值:月（组）,开服数量:国内网页游戏研发商:第三名:当期值:月（组）
2019-06-30,-0.8624093091824835,-0.03335879224677453,-0.5526605508587544,-0.6234190049110416,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,-0.9739287517335741,1.3758308344983536,-0.9420591168261014,-0.6649853628951634,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,-0.43669591229350985,-0.8150636939366973,-1.222884796594519
2019-07-31,-0.951242200337516,-1.0798409044198773,-0.9809048602517534,-0.8204811041328324,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,-1.0045023744433268,1.5783895446998026,-1.1106076671036884,-0.5268121417853933,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,0.08380519035863393,-0.9198551352379263,-1.3443607724679751
2019-08-31,-1.8670473317102119,-1.9142906932115018,-1.4405537523335723,-1.2519791489805465,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,-1.4990153323661723,1.2628653999629302,-2.119456236156492,-1.5861401702936313,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,-0.7035885890594583,-1.7156151426191337,-1.0887550732342444
2019-09-30,-2.0442999377823465,-1.8276538298943386,-1.0494239497546332,-1.065109916959883,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,-1.605715223702222,0.7272534258725607,-2.204951877601645,-1.6619999779617403,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,-1.0429408160786053,-1.7123404100784705,-1.0027095903238796
2019-10-31,-2.334556244928441,-2.012327143807239,-1.500507955648592,-1.3539078209918176,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,-1.7990061806994504,0.022193299979055836,-2.3197603103994218,-2.0060783913135207,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,-1.346063267971153,-1.8318681478126846,-1.4557137503519768
2019-11-30,-2.4704912272075377,-2.411312698557333,-1.940172113292071,-1.8057916002417862,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,-1.9093995298125173,-0.6478085876103521,-2.422355080133605,-2.0765196412910507,-0.5740846908963816,-0.08391237554200882,-1.5977895125484023,0.80559442329792,0.5372312396014296,1.8327086386008369,1.165443792072868,-0.5209098075342242,-0.8158042259401708,-1.652793322402177,-1.2828224366177863,-0.9960604043228398,0.9689213650501635,0.923757723250405,-0.5655032841238007,2.6783955354547193,-1.6303057111643693,0.7906004427077301,0.573326890454954,-1.9880253053648063,0.9453642902320077,1.5886829694976197,1.3560234742056598,0.9929104582667794,-0.6967094394899082,-1.1216010255318891,-1.2077795106157125,-1.19108877132529,-1.168790685004922,1.0627705666725231,-1.0918233977374399,-1.5951630770306173,2.5758311824569002,-1.4356831834848949,-0.47282856293743897,1.890939619567377,-1.8670559423990507,-1.8419661439584816,-1.6984352647100687,-1.7829920923179088,-1.8805406312572246,-1.76762542059368,-1.865324318277207,-1.9329953566260507,-2.0940517384684094,-2.1195150208258706,-1.8237579595383577,-1.796754030334951,-1.9984848938647346,-1.941655859031369,-1.5981730593338512,-2.0363752549783136,-1.9374805350901037,1.5454322681181625,1.8558838916528868,1.7458736295534352,2.0194419960480072,1.8098660900606554,1.7666370703049918,1.821639598716884,2.12339265202814,2.0638165153116774,1.4117327777643247,-0.8691250108082361,1.904553331538196,1.9094640567800312,1.8062004724227878,1.8497204729493117,1.4982829372901578,1.9736406117021632,-1.6334861506421745,-2.1642535006900205,-1.916310158872165
2019-12-31,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-0.3862406704230059,-1.0872686307442232,-1.345086397594086,1.254772881001925,0.6511106393209953,1.4761620943092169,0.9679487554249615,-0.6123291934569594,0.33597893532313694,-0.5353707869647752,-1.2258131803131098,-0.9939976740128205,0.11902485816199801,0.6836872469112533,1.4091209744168125,3.018409445140474,-1.527262551053189,0.3876560104292362,0.5787062052792993,-1.7488649309196902,1.1162869205173516,1.1127061448467899,0.9963909186332555,0.9482099740473232,-0.7291178261550936,1.5460286097096998,-0.7167572340201825,-1.22499233975486,-1.1623151183653835,0.4629547729130648,-1.182429912739793,-0.21952127290620943,2.633595177376067,-0.5380344839074218,-0.43960584671429964,1.9603014622963626,-1.8153033089730228,-1.7999518745832952,-1.6590279628747457,-1.741275018223633,-1.8230020096238968,-1.7244115811123566,-1.7999367278284293,-1.878025124313668,-2.0245125965501436,-2.012126499477214,-1.7943802456684295,-1.7383176061754846,-1.9397599015748617,-1.8831745777051758,-1.5634796613970199,-1.9404535988529694,-1.8799966187091453,1.4809430185570087,1.7732938078133411,1.719093818815739,2.007488627091663,1.6743064450134606,1.7610495199858627,1.7135609673478926,1.9563878359427567,1.8574902661992527,1.2942088934654234,-0.8625311560129533,1.8819758923409922,1.8798456998669106,1.8022239550358812,1.7809822005321287,1.4631779012711756,1.9800503393691544,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2020-01-31,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-0.8167421648614959,-1.299964312184636,-1.2132956520755462,0.7905504521816454,1.7950894177024317,1.2019991898921834,1.1356922814448978,-0.8284996448041394,-0.4275096299258029,-0.582306850914194,-1.0426470864553363,-0.9470852359039493,0.04473000683774101,1.665675087566768,0.7536234204620541,2.6267377712378566,-1.4328971183884345,1.0382937966737635,0.5519470061329259,-0.9793145881046936,1.0532953617932082,1.0495056059817385,1.2471691676593966,1.0226709631032675,-0.7538937905635702,0.9619718944094175,-0.7143508219062557,-0.860248320457928,-1.1603837922927052,0.12994011713962322,-0.8665447517061456,-0.06060359262764457,2.933776103748946,-1.1109162377050823,1.967620577569218,1.9577996498821963,-1.7680509045405626,-1.7584150400873721,-1.6154725240041257,-1.699557944129357,-1.7778235363414319,-1.6857126203828132,-1.7668183378608666,-1.7967647808953635,-1.9410656262482242,-1.9028203259616172,-1.758442459769294,-1.6993599900691738,-1.8663536612125207,-1.8381889766850272,-1.5287862634601885,-1.8961820652566566,-1.8344059264070058,1.2188696852340215,1.4975699894567043,1.487002125755704,1.7229984459306666,1.532663995380815,1.4808737825552518,1.461773386576176,1.8469708874730228,1.870099092533901,1.0965051628691411,-0.9317666313634229,1.3614404886276825,1.7357927821530974,1.7763765920209877,1.7413255049068308,1.5170056231669482,1.8326266030283558,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2020-02-29,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,-0.07615094018394361,-1.1265434971344384,-1.452988273049932,0.3480485689137116,1.4064547551591358,0.9086529995567362,1.6047064858641882,-0.9703751402153177,-1.1448998768504683,-1.2401536879668411,-0.3189874081863647,-0.8884750446735418,0.32545498135628886,0.4404289716130552,0.3345689194995389,2.8343762384583986,-1.1312568232933427,0.4993001566208819,0.36121992851007223,-1.2895643059939048,0.665208273469482,0.28055228732254767,1.3262033944518006,1.5606749849307284,-0.7695405119109175,-0.13163360362809534,-1.5140758413428996,0.9960843145326604,-1.1467138930418614,0.06052784669253387,-1.1340680576600228,-0.5595451159861731,2.3518495685305822,-0.00844583754972479,1.4958705542205242,1.7194023075178055,-1.7275488435984538,-1.7183105102292395,-1.5947318388276397,-1.6675748539904118,-1.7219897627564986,-1.6483036250109213,-1.7243588635434783,-1.7465745687840577,-1.892388226905438,-1.8146083262823636,-1.711666293995816,-1.6674855768912833,-1.8281824162241034,-1.7819569754098414,-1.4871541859359907,-1.8297747648621874,-1.7927796421311395,0.9375867882119674,1.0744546368633399,1.2804150143506179,1.4301409065002293,1.3145520023882131,1.1216741191826736,1.1791061968418903,1.921835115373367,1.6603340726029359,0.7713923614441431,-0.8658280834105947,0.8572110132234645,1.1891994682109648,2.0428032569437344,1.812707557032367,1.608278716816302,1.44163321534189,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2020-03-31,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,0.31691424879801355,-1.1404865928410437,-1.0820420705401645,0.8124304672684226,1.719814155482557,1.4550520267995641,1.4664093396628757,-0.6195424912472166,-1.0945738268094283,-1.1101906458223676,-0.7345626163542236,-0.8258121478449766,0.33402264223391687,0.45040383173031906,0.9198947609341026,2.7587171378377513,-1.176368907393477,0.9297751418155508,1.1298690669188662,-1.2552150607209005,1.1785731735219536,0.8258728300289679,1.767377779246717,1.542765133715635,-0.5614216153029765,0.16925724849226556,-1.1594301473317554,0.02622895685087319,-1.0296408339906338,0.47565044340701296,-1.1920875740824834,-0.2742268158714811,2.3009800826054,-0.5930338279512151,0.56712221804466,1.9436952291704477,-1.6712959811788584,-1.6672249781480468,-1.5656948795805596,-1.6133426576678531,-1.659336596977986,-1.6057347682084235,-1.6844469576851335,-1.7011643768738285,-1.8106797351514754,-1.72639632660311,-1.662893584561275,-1.6267571600528674,-1.7694574239342304,-1.6694929728594696,-1.4455221084117928,-1.733853108736843,-1.7452067458158635,1.2106370150772785,1.2447172712402492,1.3518278429844748,1.5233771843597155,1.5274501628789998,1.2422055617810275,1.2646189601228506,2.013975703558406,1.9847247864852477,0.8614573942713385,-0.8658280834105947,0.9337234460584329,1.4786515925891877,2.0606975851848146,1.8497204729493117,1.7229551678116435,1.6493083917524063,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2020-04-30,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,2.6586919800234013e-16,-8.326672684688674e-16,-0.9639961760141956,7.535343507562233e-16,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,2.3053047490709324,-0.9566719279255727,-1.1952066925291298,0.19354281390286746,1.2596786890258687,1.2086422143377047,1.6482904256203137,-0.6621280314536853,0.3896012744229633,-1.2054527617183624,-1.0936655447007237,-0.846393916336648,0.6392668018117339,0.7967913284964139,0.6067317537940438,2.926298128005556,-1.287373410971855,2.680237377807969,3.059474122035041,-1.3752832980805059,0.6891083316040205,0.15516749182790102,1.2919029944109903,1.6012481299327228,-0.4525833080184541,2.1730160190116496,-1.2665677292764081,-0.8798382962558088,-1.0481228428243405,0.6155942165982585,-0.9568139586836621,-0.35099480624159285,2.2295769503285676,-1.6469944821800409,0.08660720509083268,1.8748772587054112,-1.6092928261563708,-1.608023053119375,-1.5211024064511152,-1.5535481847993908,-1.580061162727623,-1.5586510326541456,-1.6199085567227036,-1.6414141243603693,-1.7220173292056862,-1.5729841532478863,-1.6095573467585897,-1.5789455402860313,-1.6696249370414467,-1.5862696109721948,-1.3900126717128627,-1.667445808342374,-1.6758296053560862,1.2257302436979742,1.2714002214037947,1.3594792174809593,1.4397036016653049,1.486608474948114,1.2621610986350598,1.3382549507258998,1.8047397845548798,1.8781228911104952,0.7944577966803761,-0.8493434464223876,1.0453563398668295,1.5419271732672177,1.873801268000201,1.7228190469483584,1.5544509949205292,1.7018681586217346,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2020-05-31,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,2.6586919800234013e-16,-8.326672684688674e-16,-0.21639917637964992,7.535343507562233e-16,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,3.1097467773262943,-0.7805205251989048,-0.9258001617530495,0.3723577040811971,1.209342945772186,1.6551090665116708,1.6634979541372128,-0.490094641680977,-0.5015463720420357,-0.8137126493538297,-0.9456846926040833,-0.7930937127463177,1.1655758561490654,0.23312521214617452,0.5663854633053881,2.394669602954844,-1.2501847104813208,4.274375523498456,2.0406145416755863,-1.4998249990444648,0.877200489564562,0.4754874362633697,1.8811906246637513,1.7881070283967302,-0.5415049199524343,0.5680256336728087,-0.8786931369233418,-0.5417231724274,-0.9291527754391395,1.1660710718183775,-1.1766069110478767,-0.10873010243363236,1.8528669741224597,-0.9639518003418622,2.5459127240527053,1.9648337311626056,-1.5590402690615321,-1.5559826512796555,-1.4868802759099136,-1.5020971267497836,-1.5238011771305913,-1.5199520719246022,-1.582544219323402,-1.569713821344218,-1.6264010090680705,-1.4483367623967671,-1.5630664015081208,-1.5275923190549854,-1.5844736982211312,-1.5277883296460015,-1.3622579533633974,-1.6010385079479048,-1.6044702608831725,1.290219493259128,1.357802155266704,1.3913599445496456,1.5114238154033712,1.5300570791299073,1.3475707963703172,1.4142662958645313,1.6012626523129185,1.8735378633524413,0.8746376429777574,-0.8889065751940846,1.139429003188512,1.7465630937578684,1.7266701246846545,1.622355418030937,1.5801946880011162,1.8082696378937893,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
2020-06-30,-2.0655312086049424e-16,2.220446049250313e-16,0.0,1.4023869784738819e-16,2.6586919800234013e-16,-8.326672684688674e-16,-0.9596149469273662,7.535343507562233e-16,1.0765799026668185e-16,2.8047739569477637e-16,4.674623261579606e-17,-2.1035804677108228e-16,2.2286985337135587,-0.1546252698771619,-0.7622233120667565,0.6101006415421408,0.4491077035232113,1.1860934817178925,1.3305803850165745,-0.7101096305961436,0.9095081424901782,-0.8863978742195451,-1.111847037141706,-0.8601692016519658,0.787592490346733,0.30363097924645926,0.19234793719772678,-0.0015011261841890425,-1.2233677177490914,2.115346547533996,0.9438127384580112,-1.2806331860770859,1.3969745747569184,-0.05959165867257421,1.483907491020365,1.6382088233441843,-0.6410525957519644,-0.5016619391257355,-1.1344936916766,-0.9687621921268769,-0.9131702419077836,0.5255854228146127,-1.2711520678740738,-0.7448923605080682,0.6857465059451053,-0.2425955296190805,2.5635592113047587,1.8203087415558434,-1.4992872285358283,-1.5053745540777264,-1.4516211111098878,-1.4520366378366525,-1.4577383152552887,-1.4722233536914986,-1.5298944711698406,-1.5075735587302204,-1.558600345697761,-1.3620424148844537,-1.5080188405673816,-1.4921763044128846,-1.5051949586298028,-1.462559208166786,-1.3067485166644672,-1.556766974351592,-1.519235488318303,1.432919109309341,1.4124386722682496,1.4742498349282294,1.6058554301584917,1.5456985766353528,1.4401644873730262,1.4795885455930426,1.415061880355652,1.7256707181552036,0.9372438243332468,-0.8559373012176704,1.2510618969969085,1.8125312523370913,1.5576681357411213,1.6117802991975243,1.470198908474972,1.6775111934871678,1.9867148861713328e-16,-1.8698493046318425e-16,3.0385051200267443e-16
